"account_type","action","activity_code","amount","as_of_date","check_number","commission","commission_in_gross","contra_broker","cusip","customer","description","effective_date","entry_date","exchange_rate","fees","from_location","front_exec","held_currency_code","interest","maturity_date","misc_fee","nfa_fee","order_number","output_currency_code","payee","price","principal","quantity","sales_credit","sec_fee","security_class_code","security_type","state_tax","symbol","tax_exempt_status","taxes","to_location","trade","transaction_date","user_defined_action"
"INVENTORY","Purchase","","-487978.65","","","0","Y","","517039ZA4","91APUN00","LAREDO TEX WTRWKS SWR SYS REV BDS                      2020","Tue, 01 Dec 2020 12:00:00 am EST","Thu, 19 Nov 2020 12:44:18 pm EST","1.00000","0","","","USD","0","","0","0","N0003F99","USD","","112.179","487978.65","435000","0","0","","FIXED","0","FIXED 517039ZA4","N/A","0","","Y","Thu, 19 Nov 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-653625","","","0","Y","","57582RK39","91APUN00","MASSACHUSETTS ST CONSOLIDATED LN GO BDS   2020","Thu, 03 Dec 2020 12:00:00 am EST","Thu, 19 Nov 2020 10:36:59 am EST","1.00000","0","","","USD","0","","0","0","N0008F99","USD","","130.725","653625","500000","0","0","","FIXED","0","FIXED 57582RK39","N/A","0","","Y","Thu, 19 Nov 2020 12:00:00 am EST",""
"INVENTORY","Sale","","660300","","","0","Y","","57582RK39","91APUN00","MASSACHUSETTS ST CONSOLIDATED LN GO BDS   2020","Thu, 03 Dec 2020 12:00:00 am EST","Thu, 19 Nov 2020 12:22:14 am EST","1.00000","0","","","USD","0","","0","0","N0012F99","USD","","132.06","-660300","-500000","0","0","","FIXED","0","FIXED 57582RK39","N/A","0","","Y","Thu, 19 Nov 2020 12:00:00 am EST",""
"INVENTORY","Sale","","332360.3","","","0","Y","","2441097V0","91APUN00","DEER PARK TEX CTFS OF OBLIG            2020","Thu, 17 Dec 2020 12:00:00 am EST","Thu, 19 Nov 2020  9:58:00 pm EST","1.00000","0","","","USD","0","","0","0","N0007F99","USD","","114.607","-332360.3","-290000","0","0","","FIXED","0","FIXED 2441097V0","N/A","0","","Y","Thu, 19 Nov 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-548885","","","0","Y","","44244CA98","91APUN00","HOUSTON TEX UTIL SYS REV COMB FIRST LIEN REF BDS 2002 C","Tue, 24 Nov 2020 12:00:00 am EST","Fri, 20 Nov 2020  9:17:43 am EST","1.00000","0","","","USD","375","","0","0","N0028F99","USD","","109.702","548510","500000","0","0","","FIXED","0","FIXED 44244CA98","N/A","0","","Y","Fri, 20 Nov 2020 12:00:00 am EST",""
"INVENTORY","Sale","","386867.25","","","0","Y","","977810KA7","91APUN00","WOLFFORTH TEX TAX WTRWKS SWR SYS REV C 2021","Tue, 05 Jan 2021 12:00:00 am EST","Fri, 20 Nov 2020  6:51:37 pm EST","1.00000","0","","","USD","0","","0","0","N0008F99","USD","","122.815","-386867.25","-315000","0","0","","FIXED","0","FIXED 977810KA7","N/A","0","","Y","Fri, 20 Nov 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-104870","","","0","Y","","692020X39","91APUN00","OXNARD CALIF SCH DIST ELECTION 2016-SER C","Tue, 15 Dec 2020 12:00:00 am EST","Wed, 25 Nov 2020 11:58:22 pm EST","1.00000","0","","","USD","0","","0","0","N0002F99","USD","","104.87","104870","100000","0","0","","FIXED","0","FIXED 692020X39","N/A","0","","Y","Wed, 25 Nov 2020 12:00:00 am EST",""
"INVENTORY","Sale","","60292.44","","","0","N","","74265LP28","91APUN00","PRIVATE COLLEGES & UNIVS AUTH REF BDS                  2019","Wed, 02 Dec 2020 12:00:00 am EST","Mon, 30 Nov 2020  6:05:01 pm EST","1.00000","0","","","USD","6.94","","0","0","N0001F99","USD","","120.571","-60285.5","-50000","0","0","","FIXED","0","FIXED 74265LP28","N/A","0","","Y","Mon, 30 Nov 2020 12:00:00 am EST",""
"INVENTORY","Sale","","60235.94","","","0","N","","74265LP28","91APUN00","PRIVATE COLLEGES & UNIVS AUTH REF BDS                  2019","Wed, 02 Dec 2020 12:00:00 am EST","Mon, 30 Nov 2020  8:09:55 pm EST","1.00000","0","","VSIN","USD","6.94","","0","0","N0002F99","USD","","120.458","-60229","-50000","0","0","","FIXED","0","FIXED 74265LP28","N/A","0","","Y","Mon, 30 Nov 2020 12:00:00 am EST",""
"INVENTORY","Sale","","550588.33","","","0","N","","44244CA98","91APUN00","HOUSTON TEX UTIL SYS REV COMB FIRST LIEN REF BDS 2002 C","Wed, 02 Dec 2020 12:00:00 am EST","Mon, 30 Nov 2020  6:02:39 pm EST","1.00000","0","","VSIN","USD","708.33","","0","0","N0003F99","USD","","109.976","-549880","-500000","0","0","","FIXED","0","FIXED 44244CA98","N/A","0","","Y","Mon, 30 Nov 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-108549","","","0","Y","","77278EBK7","91APUN00","ROCKAWAY BEACH ORE REF","Tue, 08 Dec 2020 12:00:00 am EST","Wed, 02 Dec 2020  3:28:59 am EST","1.00000","0","","","USD","0","","0","0","N0004F99","USD","","108.549","108549","100000","0","0","","FIXED","0","FIXED 77278EBK7","N/A","0","","Y","Wed, 02 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-1161166.67","","","0","N","","189184HQ0","91APUN00","CLOVERDALE CALIF UN SCH DIST ELECTION 2018 GO BDS     C","Mon, 07 Dec 2020 12:00:00 am EST","Thu, 03 Dec 2020  2:19:27 am EST","1.00000","0","","","USD","3666.67","","0","0","N0025F99","USD","","115.75","1157500","1000000","0","0","","FIXED","0","FIXED 189184HQ0","N/A","0","","Y","Thu, 03 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase Cancellation","","1161166.67","","","0","N","","189184HQ0","91APUN00","CLOVERDALE CALIF UN SCH DIST ELECTION 2018 GO BDS     C","Mon, 07 Dec 2020 12:00:00 am EST","Thu, 03 Dec 2020 11:57:33 am EST","1.00000","0","","","USD","-3666.67","","0","0","N0025F98","USD","","115.75","-1157500","-1000000","0","0","","FIXED","0","FIXED 189184HQ0","N/A","0","","Y","Thu, 03 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-1161166.67","","","0","N","","189184HQ0","91APUN00","CLOVERDALE CALIF UN SCH DIST ELECTION 2018 GO BDS     C","Mon, 07 Dec 2020 12:00:00 am EST","Thu, 03 Dec 2020 12:31:14 pm EST","1.00000","0","","","USD","3666.67","","0","0","N0026F99","USD","","115.75","1157500","1000000","0","0","","FIXED","0","FIXED 189184HQ0","N/A","0","","Y","Thu, 03 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","105816","","","0","Y","","692020X39","91APUN00","OXNARD CALIF SCH DIST ELECTION 2016-SER C","Tue, 15 Dec 2020 12:00:00 am EST","Thu, 03 Dec 2020  3:02:08 pm EST","1.00000","0","","VSIN","USD","0","","0","0","N0001F99","USD","","105.816","-105816","-100000","0","0","","FIXED","0","FIXED 692020X39","N/A","0","","Y","Thu, 03 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","578488.89","","","0","N","","189184HQ0","91APUN00","CLOVERDALE CALIF UN SCH DIST ELECTION 2018 GO BDS     C","Tue, 08 Dec 2020 12:00:00 am EST","Fri, 04 Dec 2020  6:30:01 am EST","1.00000","0","","","USD","1888.89","","0","0","N0002F99","USD","","115.32","-576600","-500000","0","0","","FIXED","0","FIXED 189184HQ0","N/A","0","","Y","Fri, 04 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","109440","","","0","Y","","77278EBK7","91APUN00","ROCKAWAY BEACH ORE REF","Tue, 08 Dec 2020 12:00:00 am EST","Fri, 04 Dec 2020 10:45:41 am EST","1.00000","0","","VSIN","USD","0","","0","0","N0003F99","USD","","109.44","-109440","-100000","0","0","","FIXED","0","FIXED 77278EBK7","N/A","0","","Y","Fri, 04 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","489446.05","","","0","Y","","517039ZA4","91APUN00","LAREDO TEX WTRWKS SWR SYS REV BDS                      2020","Tue, 08 Dec 2020 12:00:00 am EST","Fri, 04 Dec 2020 11:36:15 am EST","1.00000","0","","","USD","253.75","","0","0","N0009F99","USD","","112.458","-489192.3","-435000","0","0","","FIXED","0","FIXED 517039ZA4","N/A","0","","Y","Fri, 04 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-61069.56","","","0","N","","850777HU0","91APUN00","SPRINGFIELD MASS WTR & SWR COM GEN BDS                  2019","Thu, 10 Dec 2020 12:00:00 am EST","Tue, 08 Dec 2020  5:50:58 pm EST","1.00000","0","","","USD","305.56","","0","0","N0001F99","USD","","121.528","60764","50000","0","0","","FIXED","0","FIXED 850777HU0","N/A","0","","Y","Tue, 08 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-308877.5","","","0","Y","","67919PRS4","91APUN00","OKLAHOMA ST WTR RES BRD REVOLV BDS                      2020","Thu, 17 Dec 2020 12:00:00 am EST","Tue, 08 Dec 2020 11:15:57 am EST","1.00000","0","","","USD","0","","0","0","N0008F99","USD","","123.551","308877.5","250000","0","0","","FIXED","0","FIXED 67919PRS4","N/A","0","","Y","Tue, 08 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","61560.78","","","0","N","","850777HU0","91APUN00","SPRINGFIELD MASS WTR & SWR COM GEN BDS                  2019","Mon, 14 Dec 2020 12:00:00 am EST","Thu, 10 Dec 2020  6:49:01 pm EST","1.00000","0","","VSIN","USD","327.78","","0","0","N0001F99","USD","","122.466","-61233","-50000","0","0","","FIXED","0","FIXED 850777HU0","N/A","0","","Y","Thu, 10 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","44570.18","","","0","N","","452152S69","91APUN00","ILLINOIS ST GO BDS                   2017","Tue, 15 Dec 2020 12:00:00 am EST","Fri, 11 Dec 2020 12:16:36 am EST","1.00000","0","","VSIN","USD","77.78","","0","0","N0001F99","USD","","111.231","-44492.4","-40000","0","0","","FIXED","0","FIXED 452152S69","N/A","0","","Y","Fri, 11 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-500000","","","0","Y","","92555HBE7","91APUN00","VIA MET TRAN AUTH TEX FAREBOX TAXABLE REF BDS          2020","Tue, 29 Dec 2020 12:00:00 am EST","Fri, 11 Dec 2020  8:37:59 pm EST","1.00000","0","","VSIN","USD","0","","0","0","N0004F99","USD","","100","500000","500000","0","0","","FIXED","0","FIXED 92555HBE7","N/A","0","","Y","Fri, 11 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","502975","","","0","Y","","92555HBE7","91APUN00","VIA MET TRAN AUTH TEX FAREBOX TAXABLE REF BDS          2020","Tue, 29 Dec 2020 12:00:00 am EST","Mon, 14 Dec 2020  6:54:31 pm EST","1.00000","0","","VSIN","USD","0","","0","0","N0003F99","USD","","100.595","-502975","-500000","0","0","","FIXED","0","FIXED 92555HBE7","N/A","0","","Y","Mon, 14 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-200000","","","0","Y","","492142CZ5","91APUN00","KERKHOVEN MURDOCK SUNBURG MINN TAXABLE GO SCH BLDG REF  2021A","Thu, 21 Jan 2021 12:00:00 am EST","Tue, 15 Dec 2020 10:29:40 pm EST","1.00000","0","","","USD","0","","0","0","N0002F99","USD","","100","200000","200000","0","0","","FIXED","0","FIXED 492142CZ5","N/A","0","","Y","Tue, 15 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-162594","","","0","Y","","088281XB1","91APUN00","BEXAR CNTY TEX COMBI TAX AND REV CTFS O 2016","Fri, 18 Dec 2020 12:00:00 am EST","Wed, 16 Dec 2020  8:59:10 pm EST","1.00000","0","","VSIN","USD","37.5","","0","0","N0002F99","USD","","108.371","162556.5","150000","0","0","","FIXED","0","FIXED 088281XB1","N/A","0","","Y","Wed, 16 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-323502","","","0","Y","","223881AQ6","91APUN00","COWLITZ 911 PUB AUTH WASH SALE BDS                      2020","Wed, 30 Dec 2020 12:00:00 am EST","Wed, 16 Dec 2020  9:25:17 pm EST","1.00000","0","","","USD","0","","0","0","N0006F99","USD","","107.834","323502","300000","0","0","","FIXED","0","FIXED 223881AQ6","N/A","0","","Y","Wed, 16 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-119617","","","0","Y","","41423PCA3","91APUN00","HARRIS CNTY TEX TOLL RD REV FIRST LIEN REF BDS       2021","Thu, 07 Jan 2021 12:00:00 am EST","Wed, 16 Dec 2020  6:30:41 pm EST","1.00000","0","","","USD","0","","0","0","N0004F99","USD","","119.617","119617","100000","0","0","","FIXED","0","FIXED 41423PCA3","N/A","0","","Y","Wed, 16 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","120242","","","0","Y","","41423PCA3","91APUN00","HARRIS CNTY TEX TOLL RD REV FIRST LIEN REF BDS       2021","Thu, 07 Jan 2021 12:00:00 am EST","Fri, 18 Dec 2020  8:21:09 am EST","1.00000","0","","VSIN","USD","0","","0","0","N0022F99","USD","","120.242","-120242","-100000","0","0","","FIXED","0","FIXED 41423PCA3","N/A","0","","Y","Fri, 18 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","201480","","","0","Y","","492142CZ5","91APUN00","KERKHOVEN MURDOCK SUNBURG MINN TAXABLE GO SCH BLDG REF  2021A","Thu, 21 Jan 2021 12:00:00 am EST","Fri, 18 Dec 2020  7:54:38 am EST","1.00000","0","","VSIN","USD","0","","0","0","N0001F99","USD","","100.74","-201480","-200000","0","0","","FIXED","0","FIXED 492142CZ5","N/A","0","","Y","Fri, 18 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","54415.5","","","0","Y","","223881AQ6","91APUN00","COWLITZ 911 PUB AUTH WASH SALE BDS                      2020","Wed, 30 Dec 2020 12:00:00 am EST","Tue, 22 Dec 2020  6:28:40 pm EST","1.00000","0","","VSIN","USD","0","","0","0","N0005F99","USD","","108.831","-54415.5","-50000","0","0","","FIXED","0","FIXED 223881AQ6","N/A","0","","Y","Tue, 22 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","81623.25","","","0","Y","","223881AQ6","91APUN00","COWLITZ 911 PUB AUTH WASH SALE BDS                      2020","Wed, 30 Dec 2020 12:00:00 am EST","Tue, 22 Dec 2020  7:18:22 pm EST","1.00000","0","","VSIN","USD","0","","0","0","N0006F99","USD","","108.831","-81623.25","-75000","0","0","","FIXED","0","FIXED 223881AQ6","N/A","0","","Y","Tue, 22 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","54415.5","","","0","Y","","223881AQ6","91APUN00","COWLITZ 911 PUB AUTH WASH SALE BDS                      2020","Wed, 30 Dec 2020 12:00:00 am EST","Tue, 22 Dec 2020  9:15:04 pm EST","1.00000","0","","VSIN","USD","0","","0","0","N0007F99","USD","","108.831","-54415.5","-50000","0","0","","FIXED","0","FIXED 223881AQ6","N/A","0","","Y","Tue, 22 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","54415.5","","","0","Y","","223881AQ6","91APUN00","COWLITZ 911 PUB AUTH WASH SALE BDS                      2020","Wed, 30 Dec 2020 12:00:00 am EST","Tue, 22 Dec 2020  6:27:14 am EST","1.00000","0","","VSIN","USD","0","","0","0","N0008F99","USD","","108.831","-54415.5","-50000","0","0","","FIXED","0","FIXED 223881AQ6","N/A","0","","Y","Tue, 22 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","54415.5","","","0","Y","","223881AQ6","91APUN00","COWLITZ 911 PUB AUTH WASH SALE BDS                      2020","Wed, 30 Dec 2020 12:00:00 am EST","Tue, 22 Dec 2020  8:22:00 am EST","1.00000","0","","VSIN","USD","0","","0","0","N0009F99","USD","","108.831","-54415.5","-50000","0","0","","FIXED","0","FIXED 223881AQ6","N/A","0","","Y","Tue, 22 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","583415","","","0","Y","","189184HQ0","91APUN00","CLOVERDALE CALIF UN SCH DIST ELECTION 2018 GO BDS     C","Mon, 28 Dec 2020 12:00:00 am EST","Wed, 23 Dec 2020  5:46:27 am EST","1.00000","0","","","USD","3000","","0","0","N0006F99","USD","","116.083","-580415","-500000","0","0","","FIXED","0","FIXED 189184HQ0","N/A","0","","Y","Wed, 23 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","163491","","","0","Y","","088281XB1","91APUN00","BEXAR CNTY TEX COMBI TAX AND REV CTFS O 2016","Wed, 30 Dec 2020 12:00:00 am EST","Mon, 28 Dec 2020  6:47:36 pm EST","1.00000","0","","VSIN","USD","187.5","","0","0","N0024F99","USD","","108.869","-163303.5","-150000","0","0","","FIXED","0","FIXED 088281XB1","N/A","0","","Y","Mon, 28 Dec 2020 12:00:00 am EST",""
"INVENTORY","Sale","","310797.22","","","0","N","","67919PRS4","91APUN00","OKLAHOMA ST WTR RES BRD REVOLV BDS                      2020","Mon, 04 Jan 2021 12:00:00 am EST","Wed, 30 Dec 2020  2:26:46 pm EST","1.00000","0","","VSIN","USD","472.22","","0","0","N0002F99","USD","","124.13","-310325","-250000","0","0","","FIXED","0","FIXED 67919PRS4","N/A","0","","Y","Wed, 30 Dec 2020 12:00:00 am EST",""
"INVENTORY","Purchase","","-45402.67","","","0","N","","180848S61","91APUN00","CLARK CNTY NEV GO LTD TAX FLOOD CTL BDS 2020B","Wed, 06 Jan 2021 12:00:00 am EST","Mon, 04 Jan 2021  7:04:15 pm EST","1.00000","0","","VSIN","USD","226.67","","0","0","N0001F99","USD","","112.94","45176","40000","0","0","","FIXED","0","FIXED 180848S61","N/A","0","","Y","Mon, 04 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-129706.67","","","0","N","","016059HU4","91APUN00","ALHAMBRA CALIF UNI SCH DIST GO BDS                   A","Thu, 07 Jan 2021 12:00:00 am EST","Tue, 05 Jan 2021  7:54:29 pm EST","1.00000","0","","VSIN","USD","2166.67","","0","0","N0001F99","USD","","127.54","127540","100000","0","0","","FIXED","0","FIXED 016059HU4","N/A","0","","Y","Tue, 05 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","62148.46","","","0","N","","167486B73","91APUN00","CHICAGO ILL GO BDS                   2010C","Thu, 07 Jan 2021 12:00:00 am EST","Tue, 05 Jan 2021  2:55:03 pm EST","1.00000","0","","VSIN","USD","58.36","","0","0","N0019F99","USD","","137.978","-62090.1","-45000","0","0","","FIXED","0","FIXED 167486B73","N/A","0","","Y","Tue, 05 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-227371.78","","","0","N","","801577KZ9","91APUN00","SANTA CLARA CNTY CALIF FING AU REF LEASE REV BDS        2016Q","Fri, 08 Jan 2021 12:00:00 am EST","Wed, 06 Jan 2021  6:26:19 pm EST","1.00000","0","","","USD","1177.78","","0","0","N0003F99","USD","","113.097","226194","200000","0","0","","FIXED","0","FIXED 801577KZ9","N/A","0","","Y","Wed, 06 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase Cancellation","","227371.78","","","0","N","","801577KZ9","91APUN00","SANTA CLARA CNTY CALIF FING AU REF LEASE REV BDS        2016Q","Fri, 08 Jan 2021 12:00:00 am EST","Wed, 06 Jan 2021  9:20:53 pm EST","1.00000","0","","","USD","-1177.78","","0","0","N0003F98","USD","","113.097","-226194","-200000","0","0","","FIXED","0","FIXED 801577KZ9","N/A","0","","Y","Wed, 06 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-227371.78","","","0","N","","801577KZ9","91APUN00","SANTA CLARA CNTY CALIF FING AU REF LEASE REV BDS        2016Q","Fri, 08 Jan 2021 12:00:00 am EST","Wed, 06 Jan 2021 11:03:54 pm EST","1.00000","0","","","USD","1177.78","","0","0","N0004F99","USD","","113.097","226194","200000","0","0","","FIXED","0","FIXED 801577KZ9","N/A","0","","Y","Wed, 06 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-132957.49","","","0","N","","917547UZ2","91APUN00","UTAH ST BLDG OWNERSHIP AUTH LE LEASE REV BDS            2009E","Fri, 08 Jan 2021 12:00:00 am EST","Wed, 06 Jan 2021  6:50:46 pm EST","1.00000","0","","VSIN","USD","891.64","","0","0","N0010F99","USD","","125.777","132065.85","105000","0","0","","FIXED","0","FIXED 917547UZ2","N/A","0","","Y","Wed, 06 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-303867.5","","","0","Y","","266669BY5","91APUN00","DURHAM CALIF UNI SCH DIST GO 2018 ELECTION BDS     2021","Wed, 20 Jan 2021 12:00:00 am EST","Thu, 07 Jan 2021 12:49:59 am EST","1.00000","0","","","USD","0","","0","0","N0001F99","USD","","121.547","303867.5","250000","0","0","","FIXED","0","FIXED 266669BY5","N/A","0","","Y","Thu, 07 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","26799.25","","","0","Y","","223881AQ6","91APUN00","COWLITZ 911 PUB AUTH WASH SALE BDS                      2020","Tue, 12 Jan 2021 12:00:00 am EST","Fri, 08 Jan 2021  7:38:12 pm EST","1.00000","0","","VSIN","USD","25","","0","0","N0001F99","USD","","107.097","-26774.25","-25000","0","0","","FIXED","0","FIXED 223881AQ6","N/A","0","","Y","Fri, 08 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","97454.25","","","0","Y","","016059HU4","91APUN00","ALHAMBRA CALIF UNI SCH DIST GO BDS                   A","Wed, 13 Jan 2021 12:00:00 am EST","Mon, 11 Jan 2021  5:58:18 pm EST","1.00000","0","","","USD","1687.5","","0","0","N0006F99","USD","","127.689","-95766.75","-75000","0","0","","FIXED","0","FIXED 016059HU4","N/A","0","","Y","Mon, 11 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-44727.47","","","0","N","","169834FG8","91APUN00","CHIPPEWA HILLS SCH DIST MICH GO UNLTD TAX SCH BLDG SI 2019","Fri, 15 Jan 2021 12:00:00 am EST","Wed, 13 Jan 2021  4:40:20 pm EST","1.00000","0","","VSIN","USD","246.67","","0","0","N0003F99","USD","","111.202","44480.8","40000","0","0","","FIXED","0","FIXED 169834FG8","N/A","0","","Y","Wed, 13 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-130523.78","","","0","N","","64966QCP3","91APUN00","NEW YORK N Y GO BDS                   FISCA","Fri, 15 Jan 2021 12:00:00 am EST","Wed, 13 Jan 2021  4:54:30 am EST","1.00000","0","","VSIN","USD","2277.78","","0","0","N0007F99","USD","","128.246","128246","100000","0","0","","FIXED","0","FIXED 64966QCP3","N/A","0","","Y","Wed, 13 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-150114.45","","","0","Y","","59334DKN3","91APUN00","MIAMI-DADE CNTY FLA WTR & SWR SYS REF BDS              2017","Fri, 15 Jan 2021 12:00:00 am EST","Wed, 13 Jan 2021  5:24:17 am EST","1.00000","0","","VSIN","USD","1267.5","","0","0","N0008F99","USD","","110.257","148846.95","135000","0","0","","FIXED","0","FIXED 59334DKN3","N/A","0","","Y","Wed, 13 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-124174.44","","","0","N","","442349CY0","91APUN00","HOUSTON TEX ARPT SYS REV SUB LIEN REF BDS         2018D","Fri, 15 Jan 2021 12:00:00 am EST","Wed, 13 Jan 2021  2:51:56 pm EST","1.00000","0","","VSIN","USD","194.44","","0","0","N0013F99","USD","","123.98","123980","100000","0","0","","FIXED","0","FIXED 442349CY0","N/A","0","","Y","Wed, 13 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-392740.6","","","0","Y","","937414DC1","91APUN00","WASHINGTON CALIF UNI SCH DIST ELECTION OF 2020 GO BDS  A","Tue, 26 Jan 2021 12:00:00 am EST","Wed, 27 Jan 2021  5:56:11 am EST","1.00000","0","","","USD","0","","0","0","N7022F99","USD","","117.236","392740.6","335000","0","0","","FIXED","0","FIXED 937414DC1","N/A","0","","Y","Wed, 13 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","304135","","","0","Y","","266669BY5","91APUN00","DURHAM CALIF UNI SCH DIST GO 2018 ELECTION BDS     2021","Wed, 20 Jan 2021 12:00:00 am EST","Thu, 14 Jan 2021  2:17:14 am EST","1.00000","0","","","USD","0","","0","0","N0015F99","USD","","121.654","-304135","-250000","0","0","","FIXED","0","FIXED 266669BY5","N/A","0","","Y","Thu, 14 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale Cancellation","","-304135","","","0","Y","","266669BY5","91APUN00","DURHAM CALIF UNI SCH DIST GO 2018 ELECTION BDS     2021","Wed, 20 Jan 2021 12:00:00 am EST","Thu, 14 Jan 2021  5:47:49 am EST","1.00000","0","","","USD","0","","0","0","N0015F98","USD","","121.654","304135","250000","0","0","","FIXED","0","FIXED 266669BY5","N/A","0","","Y","Thu, 14 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","304135","","","0","Y","","266669BY5","91APUN00","DURHAM CALIF UNI SCH DIST GO 2018 ELECTION BDS     2021","Wed, 20 Jan 2021 12:00:00 am EST","Thu, 14 Jan 2021  6:08:38 am EST","1.00000","0","","","USD","0","","0","0","N0018F99","USD","","121.654","-304135","-250000","0","0","","FIXED","0","FIXED 266669BY5","N/A","0","","Y","Thu, 14 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-508134.47","","","0","N","","13063DLW6","91APUN00","CALIFORNIA ST VARIOUS PURP GO REF BDS","Wed, 20 Jan 2021 12:00:00 am EST","Fri, 15 Jan 2021  9:58:20 pm EST","1.00000","0","","VSIN","USD","5904.17","","0","0","N0013F99","USD","","128.777","502230.3","390000","0","0","","FIXED","0","FIXED 13063DLW6","N/A","0","","Y","Fri, 15 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","27963.02","","","0","N","","59334DKN3","91APUN00","MIAMI-DADE CNTY FLA WTR & SWR SYS REF BDS              2017","Fri, 22 Jan 2021 12:00:00 am EST","Wed, 20 Jan 2021 12:40:13 am EST","1.00000","0","","VSIN","USD","250.52","","0","0","N0014F99","USD","","110.85","-27712.5","-25000","0","0","","FIXED","0","FIXED 59334DKN3","N/A","0","","Y","Wed, 20 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","510647.8","","","0","Y","","13063DLW6","91APUN00","CALIFORNIA ST VARIOUS PURP GO REF BDS","Mon, 25 Jan 2021 12:00:00 am EST","Thu, 21 Jan 2021  7:23:07 am EST","1.00000","0","","","USD","6175","","0","0","N0003F99","USD","","129.352","-504472.8","-390000","0","0","","FIXED","0","FIXED 13063DLW6","N/A","0","","Y","Thu, 21 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-582397.33","","","0","N","","088365KF7","91APUN00","BEXAR CNTY TEX HOSP DIST CTFS OBLIG               2020","Mon, 25 Jan 2021 12:00:00 am EST","Thu, 21 Jan 2021  6:16:33 am EST","1.00000","0","","VSIN","USD","8533.33","","0","0","N0008F99","USD","","119.555","573864","480000","0","0","","FIXED","0","FIXED 088365KF7","N/A","0","","Y","Thu, 21 Jan 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-355643.33","","","0","N","","89602RGB5","91APUN00","TRIBOROUGH BRDG & TUNL AUTH NY MTA GEN BDS              2020","Mon, 25 Jan 2021 12:00:00 am EST","Thu, 21 Jan 2021  9:16:59 pm EST","1.00000","0","","","USD","2333.33","","0","0","N0013F99","USD","","117.77","353310","300000","0","0","","FIXED","0","FIXED 89602RGB5","N/A","0","","Y","Thu, 21 Jan 2021 12:00:00 am EST",""
